Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,15 -17,2020,Counts,32,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,15 -17,2020,Counts,1,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2020,Counts,46,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2020,Counts,3,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2020,Counts,185,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2020,Counts,9,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2020,Counts,196,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2020,Counts,10,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2020,Counts,298,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2020,Counts,27,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2020,Counts,77,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2020,Counts,11,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2020,Counts,22,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2020,Counts,2,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons convicted for intentional homicide,Total,Total,Total,Total,2020,Counts,566,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Death due to intentional homicide in prison,Total,Total,Total,Total,2020,Counts,62,CTS
CHN,China,Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Total,Total,2020,Counts,7157,UNSDC/NSO
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Total,Total,2020,Counts,22,GOV/SDG/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,Total,2020,Counts,13,SDG/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,Total,2020,Counts,9,SDG/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2020,Counts,2,CTS/SDG
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2020,Counts,0,CTS/SDG
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2020,Counts,2,CTS/SDG
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,Counts,0,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2020,Counts,6,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2020,Counts,16,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2020,Counts,0,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,15 -17,2020,Counts,1,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,15 -17,2020,Counts,3,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,18-19,2020,Counts,0,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,18-19,2020,Counts,0,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,20-24,2020,Counts,3,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,20-24,2020,Counts,0,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,25-29,2020,Counts,2,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,25-29,2020,Counts,1,GSH 2023 Revision/CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,30-44,2020,Counts,4,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,30-44,2020,Counts,1,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,45-59,2020,Counts,2,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,45-59,2020,Counts,3,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,60 and older,2020,Counts,1,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,60 and older,2020,Counts,1,CTS/GSH 2023 Revision
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,15 -17,2020,Counts,0,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,15 -17,2020,Counts,0,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2020,Counts,4,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2020,Counts,1,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2020,Counts,4,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2020,Counts,1,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2020,Counts,2,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2020,Counts,1,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2020,Counts,7,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2020,Counts,0,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2020,Counts,5,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2020,Counts,1,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2020,Counts,0,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2020,Counts,0,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons convicted for intentional homicide,Total,Total,Total,Total,2020,Counts,6,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Death due to intentional homicide in prison,Total,Total,Total,Total,2020,Counts,0,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Male,Total,2020,Counts,1,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Female,Total,2020,Counts,1,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Total,Total,2020,Counts,2,SDG/NP/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Male,Total,2020,Counts,0,SDG/CTS/Computed
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,Total,2020,Counts,2,MD/CTS/Computed/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2020,Counts,1,CTS/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2020,Counts,1,GSH 2023 Revision/CTS/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2020,Counts,0,CTS/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2020,Counts,1,CTS/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,0,CTS/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,1,GSH 2023 Revision/CTS/SDG
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2020,Counts,1,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,1,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2020,Counts,0,GSH 2023 Revision
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2020,Counts,0,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2020,Counts,0,GSH 2023 Revision
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2020,Counts,2,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by situational context,Interpersonal homicide,Male,Total,2020,Counts,0,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by situational context,Interpersonal homicide,Female,Total,2020,Counts,2,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2020,Counts,2,GSH 2023 Revision/CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2020,Counts,1,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,30-44,2020,Counts,1,CTS/GSH 2023 Revision
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,Total,Total,Female,60 and older,2020,Counts,1,CTS/GSH 2023 Revision
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by citizenship,National citizens,Female,Total,2020,Counts,2,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2020,Counts,1,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2020,Counts,1,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons convicted for intentional homicide,Total,Total,Total,Total,2020,Counts,1,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Death due to intentional homicide in prison,Total,Total,Total,Total,2020,Counts,0,SDG/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Male,Total,2020,Counts,6341,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Female,Total,2020,Counts,475,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Male,Total,2020,Counts,169,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Female,Total,2020,Counts,20,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Total,Total,2020,Counts,11464,UNSDC/OAS/CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,Total,2020,Counts,10569,MD/CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,Total,2020,Counts,893,MD/CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2020,Counts,19,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2020,Counts,12,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2020,Counts,3,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2020,Counts,7,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2020,Counts,7,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2020,Counts,6,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2020,Counts,1,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,9,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,10,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2020,Counts,9,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,7,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,2,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2020,Counts,0,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,0,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,0,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2020,Counts,11436,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2020,Counts,10553,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2020,Counts,883,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2020,Counts,453,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Male,Total,2020,Counts,426,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Female,Total,2020,Counts,27,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2020,Counts,11009,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Male,Total,2020,Counts,10143,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Female,Total,2020,Counts,866,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2020,Counts,8342,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,Counts,8342,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2020,Counts,2294,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2020,Counts,2049,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2020,Counts,0,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2020,Counts,828,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,Unknown,2020,Counts,756,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,Unknown,2020,Counts,156,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,0-9,2020,Counts,26,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,0-9,2020,Counts,16,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,10 -14,2020,Counts,119,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,10 -14,2020,Counts,27,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,15 -17,2020,Counts,288,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,15 -17,2020,Counts,21,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,18-19,2020,Counts,560,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,18-19,2020,Counts,36,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,20-24,2020,Counts,1913,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,20-24,2020,Counts,139,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,25-29,2020,Counts,1942,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,25-29,2020,Counts,124,GSH 2023 Revision/CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,30-44,2020,Counts,3283,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,30-44,2020,Counts,247,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,45-59,2020,Counts,1275,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,45-59,2020,Counts,114,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,60 and older,2020,Counts,449,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,60 and older,2020,Counts,63,CTS/GSH 2023 Revision
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by citizenship,National citizens,Male,Total,2020,Counts,8775,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by citizenship,National citizens,Female,Total,2020,Counts,720,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by citizenship,Foreign citizens,Male,Total,2020,Counts,363,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by citizenship,Foreign citizens,Female,Total,2020,Counts,48,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,Unknown,2020,Counts,2308,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,Unknown,2020,Counts,179,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,0-9,2020,Counts,4,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,0-9,2020,Counts,0,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,10 -14,2020,Counts,56,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,10 -14,2020,Counts,10,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,15 -17,2020,Counts,209,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,15 -17,2020,Counts,9,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2020,Counts,396,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2020,Counts,26,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2020,Counts,1107,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2020,Counts,80,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2020,Counts,912,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2020,Counts,68,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2020,Counts,1193,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2020,Counts,106,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2020,Counts,286,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2020,Counts,20,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2020,Counts,68,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2020,Counts,1,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons convicted for intentional homicide,Total,Total,Total,Total,2020,Counts,3227,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Death due to intentional homicide in prison,Total,Total,Total,Total,2020,Counts,39,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Male,Total,2020,Counts,85,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Female,Total,2020,Counts,2,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Male,Total,2020,Counts,10,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Female,Total,2020,Counts,2,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Total,Total,2020,Counts,570,UNSDC/MoJ/CTS/SDG
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Male,Total,2020,Counts,508,MD/CTS/SDG
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,Total,Total,Female,Total,2020,Counts,62,MD/CTS/SDG
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2020,Counts,405,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,Counts,405,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2020,Counts,80,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2020,Counts,80,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2020,Counts,85,CTS
